ma_sp,thang,sl_ban,dt_ban,dt_ban_gv,sl_nhap,ds_nhap
1193688000280,2025/T06,0,0.0,0.0,0,0
1193681000352,2025/T06,12784,32392872.25159992,29585595.79149996,360,26243640
1193681000353,2025/T06,1978,3767619.041199997,2772971.650399998,15,2208000
1193681000354,2025/T06,4447,44222000.0,40032839.85159998,255,72319275
1193681000357,2025/T06,3639,26339428.55819999,25626089.35090001,25,5547000
1193681000358,2025/T06,4709,28379969.48699996,30527021.52440003,402,78390000
1193681000359,2025/T06,10435,14907148.36910002,13415797.55679999,90,12150000
1193681000360,2025/T06,52863,27186685.42950003,24081721.61149996,350,17955000
1193681000362,2025/T06,3269,1854628.633200001,1522325.5727,0,0
1193681000363,2025/T06,5543,119484538.1381,122103996.8180999,154,106722000
1193681000366,2025/T06,804,6585142.858500002,6248468.829600001,0,0
1193681000367,2025/T06,48876,10065714.24,9710332.367,210,5455380
1193681000368,2025/T06,3719,37829085.74249998,36368303.33919998,25,14375200
1193681000369,2025/T06,2108,21367390.49639997,21164366.48119998,14,8268064
1193681000370,2025/T06,155,428685.7182,428094.5,0,0
1193681000380,2025/T06,355,2260960.0015,2307942.117,0,0
1193681000382,2025/T06,1214,12840571.4369,12337710.9416,7,2336250
1193681000394,2025/T06,17802,79640762.23200025,72524904.35990009,369,78923565
1193681000386,2025/T06,0,0.0,0.0,0,0
1193681000393,2025/T06,564,2399657.155799999,2333061.463200001,0,0
1193681000396,2025/T06,2167,6568838.054700005,5320883.611000001,40,3040000
1193681000405,2025/T06,8180,129084483.8901,130142697.6493999,110,110775720
1193681000408,2025/T06,2890,8244571.50499999,7428817.220199996,22,3563978
1193681000409,2025/T06,10451,53730582.6868,49204413.80930012,80,11879920
1193681000412,2025/T06,1563,15172742.85410001,15421487.37480001,0,0
1193681000419,2025/T06,201,545761.9023,230334.1209,0,0
1193681000420,2025/T06,197,1500952.3782,1106289.6101,0,0
1193682000129,2025/T06,5047,20808245.765,19228199.34840003,0,0
1193682000131,2025/T06,3208,20421600.0374,19886666.90239999,0,0
1193682000133,2025/T06,3509,70114476.1904,70683286.62020013,266,78762600
1193682000135,2025/T06,50898,110521462.2184999,102106292.082,704,148646400
1193682000136,2025/T06,7146,46765333.54940003,44371477.72080004,0,0
1193682000138,2025/T06,4024,3297600.099900002,3002434.311999997,0,0
1193682000140,2025/T06,16,18285.7136,10353.9168,0,0
1193682000141,2025/T06,987,900761.9354000002,556924.7187000002,0,0
1193682001275,2025/T06,6207,17141565.8877,15919459.99890001,11,3395678
1193682000150,2025/T06,0,0.0,0.0,0,0
1193682000151,2025/T06,7454,152354525.6574999,147650904.4975003,0,0
1193682000152,2025/T06,4669,2199200.192000001,1873410.103600001,0,0
1193682000154,2025/T06,1305,8688000.040799981,7721264.920499996,514,99817772
1193682000157,2025/T06,19696,116703638.2333999,112626465.2684,2497,286096084
1193682000159,2025/T06,60664,21954879.4904,20336372.37679998,0,0
1193682000160,2025/T06,5842,8059999.846700006,7511260.367000006,50,6750000
1193682000161,2025/T06,25689,581291154.8820994,550913598.6823004,245,81336325
1193682000163,2025/T06,14505,57631200.0,54505953.22620006,126,50425200
1193682000164,2025/T06,18634,141973742.6419002,99998386.6304001,416,62691616
1193682000166,2025/T06,15686,120833839.2259,121069638.7039,0,0
1193682000167,2025/T06,0,0.0,0.0,0,0
1193682000168,2025/T06,525287,2083121897.4333,2204251818.113199,0,0
1193682000169,2025/T06,1131,29705657.17230003,27653357.49930002,0,0
1193682000170,2025/T06,12862,33878467.07599998,32679594.36800001,84,22622124
1193682000171,2025/T06,1273,1365257.107499999,1060152.2899,0,0
1193682000173,2025/T06,46081,32902714.10570004,25113726.13609999,0,0
1193682000175,2025/T06,18957,6499542.448900011,5633373.171699992,0,0
1193682000176,2025/T06,33839,35438646.34900001,31368167.15189998,0,0
1193682000177,2025/T06,4,22552.3808,23275.264,0,0
1193682000178,2025/T06,2082,44174866.64400002,43025605.91670005,45,28294155
1193682000179,2025/T06,9044,22389600.0978,21474860.84779995,311,14928000
1193682000354,2025/T06,14011,122282662.2067,110482673.5638999,125,102900000
1193682000181,2025/T06,18097,24012713.75719999,22629085.78940002,980,26500180
1193682000182,2025/T06,10912,48689904.90900006,41817346.1376,1220,161406000
1193682000183,2025/T06,2768,2498476.301,488382.6495999998,2,37906
1193682000184,2025/T06,4988,3693257.224599996,3420291.093600003,120,2592000
1193682000187,2025/T06,9764,13173771.80609999,10266760.53700002,810,12519360
1193682000189,2025/T06,329,610285.7127,577471.4267,0,0
1193682000242,2025/T06,20815,99104895.61570014,95329891.03639996,600,58653000
1193682000243,2025/T06,1939,6478457.159000007,6533741.067800001,39,2815800
1193682000244,2025/T06,8088,23108571.64520003,21030387.8278,197,16421231
1193682000247,2025/T06,0,0.0,0.0,0,0
1193682000250,2025/T06,9992,13037687.51589999,11397539.82319998,0,0
1193682000252,2025/T06,15562,80033178.57660004,80177803.75339986,68,7459056
1193682000254,2025/T06,4183,47005834.17600001,47304169.81939995,3,3562419
1193682000255,2025/T06,0,0.0,0.0,0,0
1193682000256,2025/T06,2936,15511466.58070004,15245889.93510002,120,10616760
1193682000257,2025/T06,683,9051238.0979,7772813.131699999,0,0
1193682000258,2025/T06,1914,10937149.4981,9538659.572800023,93,12741000
1193682000260,2025/T06,4897,4654295.424000003,4111197.906300002,4,359100
1193682000261,2025/T06,12306,11468799.7466,9427378.5395,500,22349500
1193682000262,2025/T06,3164,1808000.064299998,1547471.656599999,16,832000
1193682000264,2025/T06,0,0.0,0.0,0,0
1193682000268,2025/T06,6608,43953373.49590002,39366857.95620005,150,27459000
1193682000270,2025/T06,4636,34700306.46020003,33076848.02679998,24,17999976
1193682000273,2025/T06,3195,4135085.625600004,3144907.512000001,0,0
1193682000274,2025/T06,1282,3174573.347900001,2554022.294600001,0,0
1193682000277,2025/T06,12959,32671047.44509994,32247895.19640005,0,0
1193682000278,2025/T06,409,661599.9994999998,524388.1434000002,0,0
1193682000280,2025/T06,1662,4748571.495499998,4556541.1944,0,0
1193682000281,2025/T06,5376,102179464.5886998,89612682.09120014,22,2926506
1193682000286,2025/T06,1080,894857.1827999998,875767.6799999998,0,0
1193682000287,2025/T06,0,0.0,0.0,0,0
1193682000291,2025/T06,26367,22443947.51870003,22623387.98060001,310,14167000
1193682000292,2025/T06,3343,11158628.4858,11057070.1258,150,15748500
1193682000297,2025/T06,0,0.0,0.0,0,0
1193682000299,2025/T06,49873,474953784.9860001,349197068.0363003,8447,1541661970
1193682000305,2025/T06,619,193714.2712,136935.8609,0,0
1193682000308,2025/T06,2468,10359428.58540001,8483957.3157,70,7980000
1193682000318,2025/T06,0,0.0,0.0,0,0
1193682000329,2025/T06,10759,57858114.05879994,55177833.5672,0,0
1193682000322,2025/T06,1574,1618971.4039,1475828.675599999,0,0
1193682000327,2025/T06,0,0.0,0.0,0,0
1193682000328,2025/T06,1000,7809523.808399999,7142857.099999998,298,67050000
1193682000375,2025/T06,0,0.0,0.0,0,0
1193682000337,2025/T06,538,1397866.6869,1190664.2827,0,0
1193682000339,2025/T06,274,3653333.3326,3253919.6882,0,0
1193682000341,2025/T06,5316,12646207.6823,11389219.62039999,0,0
1193682000343,2025/T06,0,0.0,0.0,0,0
1193682000349,2025/T06,0,0.0,0.0,0,0
1193682000350,2025/T06,2574,12745567.69639999,10661394.5211,55,6000000
1193682000353,2025/T06,0,0.0,0.0,0,0
1193682000356,2025/T06,2323,2806946.551800001,2664827.236600002,0,0
1193682000358,2025/T06,2553,3857028.5486,2951532.062100001,40,1596000
1193682000360,2025/T06,11199,36263428.46599998,31676939.12500006,230,18215000
1193682000362,2025/T06,0,0.0,0.0,0,0
1193682000364,2025/T06,0,0.0,0.0,0,0
1193682000367,2025/T06,422,2170285.704,1563337.823999999,0,0
1193682000374,2025/T06,1284,18945428.60670001,17256853.11959999,75,15019200
1193682001278,2025/T06,14179,12146571.7986,10768818.61760002,26,2180360
1193682000379,2025/T06,24235,145410424.7616,139647294.4281999,930,112539300
1193682000381,2025/T06,6389,11337360.121,7202724.8471,0,0
1193682000385,2025/T06,18481,31646895.15840005,28279046.92800004,223,11044260
1193682000388,2025/T06,880,2849523.781600001,2285865.648,0,0
1193682000391,2025/T06,4344,19491481.9842,20013803.98680001,111,16113870
1193682000394,2025/T06,0,0.0,0.0,0,0
1193682000395,2025/T06,0,0.0,0.0,0,0
1193682000401,2025/T06,1739,7427142.873100009,6707554.808700006,0,0
1193682000406,2025/T06,5929,36445809.57649993,33121139.49759997,10,1638000
1193682000407,2025/T06,0,0.0,0.0,0,0
1193682000410,2025/T06,1952,27582917.14910002,27422417.42870001,20,5908600
1193682000412,2025/T06,2,89523.8096,81410.3772,0,0
1193682000415,2025/T06,2220,6871428.579299996,4991406.582300004,553,15767136
1193682000418,2025/T06,8088,26876049.31279996,22924327.06989996,0,0
1193682000419,2025/T06,0,0.0,0.0,0,0
1193682000423,2025/T06,789,2525714.3107,2803957.983599999,0,0
1193682000428,2025/T06,0,0.0,0.0,0,0
1193682000432,2025/T06,1610,4782323.764399999,3978064.481000003,0,0
1193682000436,2025/T06,1246,11866666.64960001,5910638.212300006,590,65163140
1193682000437,2025/T06,1894,9460666.596999971,7838395.706999983,164,9390476
1193682000440,2025/T06,0,0.0,0.0,0,0
1193682000442,2025/T06,0,0.0,0.0,0,0
1193682000445,2025/T06,34481,13134781.4173,9001515.985400002,0,0
1193682000448,2025/T06,25879,28830498.69000001,18707147.70279998,1764,41674500
1193682000451,2025/T06,1392,2300990.486399999,1881483.576,0,0
1193682000454,2025/T06,5508,42452685.6510001,39030451.47680001,154,120120000
1193682000456,2025/T06,6675,38142868.52790003,29714849.0172,17,4760000
1193682000460,2025/T06,0,0.0,0.0,0,0
1193682000465,2025/T06,0,0.0,0.0,0,0
1193682000466,2025/T06,3631,3780342.7581,2720036.995399998,0,0
1193682000467,2025/T06,6983,7839542.714600005,5306189.667499993,350,9273600
1193682000469,2025/T06,1059,7275714.252900001,6949056.653700002,0,0
1193682000471,2025/T06,799,2176666.6197,2037364.267300001,0,0
1193682000475,2025/T06,14095,80032327.44759999,67131328.97400022,875,131337500
1193682000477,2025/T06,131287,89916156.65090002,67476097.62650011,1660,31113380
1193682000479,2025/T06,27,53485.7148,57929.3154,0,0
1193682000481,2025/T06,2668,6529219.081900008,5976305.592800004,0,0
1193682000482,2025/T06,169,10032000.0,8132105.744200013,50,2848250
1193682000484,2025/T06,1655,6392247.614900003,5752829.196500002,6,659382
1193682000491,2025/T06,1338,7505542.852799999,6908192.878199999,13,2145000
1193682000492,2025/T06,4343,45301552.38509999,45468594.93929995,0,0
1193682000493,2025/T06,3316,47670095.17039999,47366249.26460003,0,0
1193682000494,2025/T06,8523,36507721.04549999,34082682.85290002,404,33936000
1193682000495,2025/T06,3817,36577295.2088,32718609.84689999,385,48510000
1193682000500,2025/T06,0,0.0,0.0,0,0
1193682000501,2025/T06,22,16971428.5708,14809894.9482,0,0
1193682000503,2025/T06,1607,6832285.730099997,5360698.069400003,68,3332000
1193682000505,2025/T06,3644,13534857.11510001,10999118.25360001,0,0
1193682000506,2025/T06,0,0.0,0.0,0,0
1193682000511,2025/T06,1801,7030304.796899998,7032476.181899996,0,0
1193682000513,2025/T06,0,0.0,0.0,0,0
1193682000514,2025/T06,1815,4680571.481099999,4667142.909,0,0
1193682000517,2025/T06,1366,9439504.743500002,8331891.319199995,0,0
1193682000518,2025/T06,722,7459281.891699999,7573160.677199997,0,0
1193682000521,2025/T06,579,1967238.0806,1885747.7634,0,0
1193682000522,2025/T06,1,2788.5714,2995.234,0,0
1193682000524,2025/T06,836,1990476.199199999,1447167.748399999,0,0
1193682000528,2025/T06,559,308533.3466,166720.7438,0,0
1193682000530,2025/T06,1164,1041714.3294,820062.0948000001,0,0
1193682000532,2025/T06,13558,50633807.80890003,44516184.18779995,411,42291900
1193682000537,2025/T06,0,0.0,0.0,0,0
1193682000538,2025/T06,21953,144258629.0695004,142160857.6650003,138,112608000
1193682000543,2025/T06,21105,111251777.3425001,109787976.3668,56,30800000
1193682000544,2025/T06,0,0.0,0.0,0,0
1193682000546,2025/T06,14021,23934926.54899999,21627086.51769999,420,19051200
1193682000548,2025/T06,0,0.0,0.0,0,0
1193682000550,2025/T06,1485,9404723.813399998,8485714.2645,0,0
1193682000555,2025/T06,7605,22198966.34909999,21523901.2562,23,6762000
1193682000554,2025/T06,159,3168000.0,2862012.849999999,0,0
1193682000557,2025/T06,13715,19592859.90999996,16644762.43840002,1752,44676000
1193682000568,2025/T06,20407,7753828.794200003,4572867.264199997,84,2093280
1193682000569,2025/T06,442,644914.2652,676031.486,0,0
1193682000570,2025/T06,1136,3252211.439300001,3166231.325500001,0,0
1193682000573,2025/T06,2542,38401681.00309998,37818622.07360002,33,15523200
1193682000574,2025/T06,2,91428.5714,84314.8808,0,0
1193682000578,2025/T06,0,0.0,0.0,0,0
1193682000580,2025/T06,4341,31330247.5308,32897899.515,0,0
1193682000582,2025/T06,18527,248859948.4877999,248127184.1694002,1008,285601680
1193682000586,2025/T06,1127,1260133.315399999,1061963.3094,0,0
1193682000590,2025/T06,0,0.0,0.0,0,0
1193682000591,2025/T06,1823,4979504.700599996,4711634.2854,0,0
1193682000593,2025/T06,1843,1630742.844499999,1238654.588800001,12,800100
1193682000595,2025/T06,0,0.0,0.0,0,0
1193682000596,2025/T06,118,6180952.383199998,4944761.904200002,0,0
1193682000597,2025/T06,0,0.0,0.0,0,0
1193682000601,2025/T06,3306,7241727.643599998,6244938.446900003,0,0
1193682000605,2025/T06,1206,7121142.855500001,4667003.0244,52,4268004
1193682000611,2025/T06,500,4238095.2479,3809523.8,11,2640000
1193682000612,2025/T06,6,47428.5714,42857.1426,0,0
1193682001247,2025/T06,33162,18949715.1128,15915273.72420002,0,0
1193682000618,2025/T06,2551,2401904.809400001,2075620.7576,70,1196930
1193682000619,2025/T06,1039,2346190.4805,2401012.901899999,0,0
1193682000621,2025/T06,2608,6805868.551299998,6000722.990999994,86,4128000
1193682000627,2025/T06,827,3229238.091899999,2718357.1046,0,0
1193682000628,2025/T06,3794,33421794.13800002,30443183.12280004,0,0
1193682000629,2025/T06,2485,40717523.73259994,39741783.55369999,10,4704000
1193682000630,2025/T06,201,1332342.851400001,1424304.6126,0,0
1193682000635,2025/T06,3409,16136523.7883,13798380.5561,0,0
1193682000636,2025/T06,2705,2559746.508700001,1515900.935,0,0
1193682000638,2025/T06,322,920000.0084000002,624179.5154,0,0
1193682000647,2025/T06,34,48571.42760000001,46377.4892,0,0
1193682000648,2025/T06,0,0.0,0.0,0,0
1193682000662,2025/T06,693,791984.788,619907.3232999999,0,0
1193682000663,2025/T06,1547,1104999.9863,751170.4472999998,0,0
1193682000664,2025/T06,1133,1510666.6322,981936.8833999996,0,0
1193682000665,2025/T06,3143,8401257.125300005,7494807.463000009,150,7500000
1193682000666,2025/T06,1046,697333.3649000003,615066.7234,0,0
1193682000667,2025/T06,3606,4807999.901900003,3242437.670999995,0,0
1193682000671,2025/T06,6,9142.857,8171.422200000001,0,0
1193682000684,2025/T06,586,2197333.327,1594280.097000001,0,0
1193682000685,2025/T06,1337,2674005.7142,2259448.144100001,0,0
1193682000686,2025/T06,0,0.0,0.0,0,0
1193682000687,2025/T06,1063,2873447.6157,2240429.0068,0,0
1193682000689,2025/T06,0,0.0,0.0,0,0
1193682000692,2025/T06,25445,116171952.9571,78167600.31359997,0,0
1193682000693,2025/T06,90,7430697.140900002,6180435.295,0,0
1193682000700,2025/T06,523,1841999.988400001,1661269.9612,0,0
1193682000718,2025/T06,1758,5629600.0,5212892.974800001,0,0
1193682000719,2025/T06,10158,26965465.08480002,21869711.99349999,27,3774492
1193682000720,2025/T06,4353,10048125.85369999,8234720.278499999,0,0
1193682000721,2025/T06,2692,8959999.967000004,7610605.196999996,33,2063160
1193682000723,2025/T06,2837,2262000.079,2016804.414599998,15,329460
1193682000726,2025/T06,955,727161.9178999999,566181.3459999999,15,280350
1193682000727,2025/T06,1982,1886857.205,1493486.593800001,24,630000
1193682000728,2025/T06,6,742857.1427999999,537498.4655,0,0
1193682000734,2025/T06,0,0.0,0.0,0,0
1193682000735,2025/T06,0,0.0,0.0,0,0
1193682000738,2025/T06,130,5303238.0952,4918333.329,1,2383500
1193682000750,2025/T06,954,7188685.7067,6832457.179200001,0,0
1193682000751,2025/T06,472,539437.13,448449.9505000001,0,0
1193682000756,2025/T06,19,144761.9044,143314.2431,0,0
1193682000757,2025/T06,27,1157142.8583,765544.2731999997,0,0
1193682000758,2025/T06,15,2142857.143500001,1611785.8065,0,0
1193682000760,2025/T06,574,795999.9935999998,610040.5416000002,0,0
1193682000767,2025/T06,3041,8109333.387699994,5916179.792599997,85,5100000
1193682000768,2025/T06,1275,2622742.862700001,2229859.23,0,0
1193682000770,2025/T06,1831,5928952.333199995,5001006.189800001,40,3648000
1193682000777,2025/T06,39,1638000.0,1472419.0689,0,0
1193682000798,2025/T06,983,840649.5276000001,880608.5574000002,4,213120
1193682000799,2025/T06,0,0.0,0.0,0,0
1193682000800,2025/T06,1598,1824799.9135,1741484.499800001,11,402930
1193682000803,2025/T06,580,219885.725,181446.91,0,0
1193682000804,2025/T06,0,0.0,0.0,0,0
1193682000808,2025/T06,219,135571.4262,84250.08840000001,0,0
1193682000809,2025/T06,1571,598476.2204000001,440140.1575999998,0,0
1193682000818,2025/T06,1236,1765721.870100001,1332698.438400001,10,340000
1193682000820,2025/T06,1142,7178285.725199997,6343680.497200002,0,0
1193682000821,2025/T06,704,5900190.489599997,6688000.0,0,0
1193682000825,2025/T06,4,226666.6669,220952.3624,0,0
1193682000833,2025/T06,1740,19254609.52779998,21874284.37199999,0,0
1193682000834,2025/T06,3551,14654666.6888,15826194.45249999,0,0
1193682000835,2025/T06,0,0.0,0.0,0,0
1193682000836,2025/T06,4676,21366552.57680001,17296349.97840001,14,6300000
1193682000837,2025/T06,2167,784000.0245000004,587617.1554000002,14,390600
1193682000838,2025/T06,1739,5074838.118000003,4243159.275599998,1080,2721600
1193682000839,2025/T06,2122,30867447.64819999,20286154.06310002,33,9900000
1193682000855,2025/T06,535,1245714.2927,523.912,0,0
1193682000861,2025/T06,33,66000.0,40656.0,0,0
1193682000865,2025/T06,136,906666.6692,729866.6712000001,0,0
1193682000874,2025/T06,0,0.0,0.0,0,0
1193682000884,2025/T06,711,7719428.5956,6060271.779000001,0,0
1193682000886,2025/T06,2571,22628124.8132,20806856.38139999,26,6630000
1193682000887,2025/T06,6362,17523504.49069997,16256261.89800001,0,0
1193682000891,2025/T06,5,104761.9046,87982.98349999999,0,0
1193682000893,2025/T06,6398,6702666.553400013,6032425.403299999,148,8375400
1193682000895,2025/T06,195,1114285.7127,903618.4755,0,0
1193682000897,2025/T06,6749,30730418.78600001,28553142.17940001,18,7128000
1193682000902,2025/T06,2424,7756800.0,5717388.804999994,30,3307500
1193682000903,2025/T06,1014,1018139.9921,714330.4454999997,0,0
1193682000904,2025/T06,6528,6217142.936000002,5444783.913600012,1356,23730000
1193682000905,2025/T06,544,383390.4736000001,325681.5391999999,0,0
